date,firm,to_grade,from_grade,action,ticker,extraction_timestamp
2024-10-18 15:33:05,JMP Securities,Market Outperform,Market Outperform,main,ORCL,2024-11-01 20:28:29
2024-09-30 10:53:03,Bernstein,Outperform,Outperform,main,ORCL,2024-11-01 20:28:29
2024-09-16 17:40:29,Melius Research,Buy,Hold,up,ORCL,2024-11-01 20:28:29
2024-09-16 16:26:29,Jefferies,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2024-09-13 19:29:11,JP Morgan,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2024-09-13 18:46:55,UBS,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2024-09-13 16:46:02,B of A Securities,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2024-09-13 16:22:52,Barclays,Overweight,Overweight,main,ORCL,2024-11-01 20:28:29
2024-09-13 14:53:07,TD Cowen,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2024-09-13 14:42:09,JMP Securities,Market Outperform,Market Outperform,reit,ORCL,2024-11-01 20:28:29
2024-09-13 12:46:19,Evercore ISI Group,Outperform,Outperform,main,ORCL,2024-11-01 20:28:29
2024-09-13 11:28:01,Keybanc,Overweight,Overweight,main,ORCL,2024-11-01 20:28:29
2024-09-13 11:13:29,Guggenheim,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2024-09-13 09:10:02,Piper Sandler,Overweight,Overweight,reit,ORCL,2024-11-01 20:28:29
2024-09-11 16:22:05,Citigroup,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2024-09-10 15:41:23,Jefferies,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2024-09-10 15:33:49,Stifel,Hold,Hold,main,ORCL,2024-11-01 20:28:29
2024-09-10 15:25:52,Oppenheimer,Perform,Perform,main,ORCL,2024-11-01 20:28:29
2024-09-10 14:33:57,Barclays,Overweight,Overweight,main,ORCL,2024-11-01 20:28:29
2024-09-10 13:53:36,DA Davidson,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2024-09-10 13:47:35,Mizuho,Outperform,Outperform,main,ORCL,2024-11-01 20:28:29
2024-09-10 13:13:34,UBS,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2024-09-10 13:13:17,Evercore ISI Group,Outperform,Outperform,main,ORCL,2024-11-01 20:28:29
2024-09-10 12:27:45,TD Cowen,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2024-09-10 11:59:45,Keybanc,Overweight,Overweight,main,ORCL,2024-11-01 20:28:29
2024-09-10 11:51:17,BMO Capital,Market Perform,Market Perform,main,ORCL,2024-11-01 20:28:29
2024-09-10 10:40:53,Morgan Stanley,Equal-Weight,Equal-Weight,main,ORCL,2024-11-01 20:28:29
2024-09-10 10:33:40,B of A Securities,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2024-09-10 09:53:58,JMP Securities,Market Outperform,Market Perform,up,ORCL,2024-11-01 20:28:29
2024-09-10 09:06:08,Piper Sandler,Overweight,Overweight,main,ORCL,2024-11-01 20:28:29
2024-07-12 17:58:35,Piper Sandler,Overweight,Overweight,main,ORCL,2024-11-01 20:28:29
2024-06-25 17:24:33,Morgan Stanley,Equal-Weight,Equal-Weight,main,ORCL,2024-11-01 20:28:29
2024-06-25 16:45:36,Guggenheim,Buy,Buy,reit,ORCL,2024-11-01 20:28:29
2024-06-18 13:40:14,Argus Research,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2024-06-17 13:32:00,Deutsche Bank,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2024-06-17 13:15:45,BMO Capital,Market Perform,Market Perform,main,ORCL,2024-11-01 20:28:29
2024-06-17 11:02:20,Mizuho,Buy,Buy,reit,ORCL,2024-11-01 20:28:29
2024-06-12 16:50:50,Bernstein,Outperform,Outperform,main,ORCL,2024-11-01 20:28:29
2024-06-12 15:44:21,JMP Securities,Market Perform,,reit,ORCL,2024-11-01 20:28:29
2024-06-12 14:00:52,DA Davidson,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2024-06-12 13:08:36,Evercore ISI Group,Outperform,Outperform,main,ORCL,2024-11-01 20:28:29
2024-06-12 13:07:21,UBS,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2024-06-12 12:47:58,Citigroup,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2024-06-12 12:12:22,Stifel,Hold,Hold,main,ORCL,2024-11-01 20:28:29
2024-06-12 11:53:28,Morgan Stanley,Equal-Weight,Equal-Weight,main,ORCL,2024-11-01 20:28:29
2024-06-12 11:45:22,JP Morgan,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2024-06-12 11:37:06,TD Cowen,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2024-06-12 11:11:34,Keybanc,Overweight,Overweight,main,ORCL,2024-11-01 20:28:29
2024-06-12 10:32:59,B of A Securities,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2024-06-12 09:15:57,Piper Sandler,Overweight,Overweight,main,ORCL,2024-11-01 20:28:29
2024-06-11 15:03:08,JMP Securities,Market Perform,,reit,ORCL,2024-11-01 20:28:29
2024-06-10 17:58:59,Citigroup,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2024-04-18 12:42:55,Oppenheimer,Perform,,init,ORCL,2024-11-01 20:28:29
2024-03-21 09:21:55,Keybanc,Overweight,,init,ORCL,2024-11-01 20:28:29
2024-03-14 13:12:25,Argus Research,Buy,Hold,up,ORCL,2024-11-01 20:28:29
2024-03-13 13:57:35,Goldman Sachs,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2024-03-13 11:14:20,HSBC,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2024-03-12 16:07:03,Evercore ISI Group,Outperform,Outperform,main,ORCL,2024-11-01 20:28:29
2024-03-12 15:36:45,TD Cowen,Outperform,Outperform,main,ORCL,2024-11-01 20:28:29
2024-03-12 15:15:49,BMO Capital,Market Perform,Market Perform,main,ORCL,2024-11-01 20:28:29
2024-03-12 14:31:44,Goldman Sachs,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2024-03-12 13:28:49,Stifel,Hold,Hold,main,ORCL,2024-11-01 20:28:29
2024-03-12 12:55:52,DA Davidson,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2024-03-12 12:45:57,UBS,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2024-03-12 12:33:50,Morgan Stanley,Equal-Weight,Equal-Weight,main,ORCL,2024-11-01 20:28:29
2024-03-12 11:42:16,Bernstein,Outperform,Outperform,main,ORCL,2024-11-01 20:28:29
2024-03-12 11:40:45,Mizuho,Buy,Buy,reit,ORCL,2024-11-01 20:28:29
2024-03-12 11:17:47,B of A Securities,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2024-03-12 10:55:15,Jefferies,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2024-03-12 10:17:57,JP Morgan,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2024-03-12 10:08:13,Barclays,Overweight,Overweight,main,ORCL,2024-11-01 20:28:29
2024-03-12 09:10:23,William Blair,Outperform,Market Perform,up,ORCL,2024-11-01 20:28:29
2024-03-12 08:50:05,Piper Sandler,Overweight,Overweight,main,ORCL,2024-11-01 20:28:29
2024-03-11 15:48:26,Citigroup,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2024-01-02 15:12:34,Piper Sandler,Overweight,Overweight,main,ORCL,2024-11-01 20:28:29
2023-12-22 14:24:02,Erste Group,Hold,Buy,down,ORCL,2024-11-01 20:28:29
2023-12-12 18:30:28,Morgan Stanley,Equal-Weight,Equal-Weight,main,ORCL,2024-11-01 20:28:29
2023-12-12 15:36:44,Evercore ISI Group,Outperform,Outperform,main,ORCL,2024-11-01 20:28:29
2023-12-12 13:35:41,Wolfe Research,Outperform,Outperform,main,ORCL,2024-11-01 20:28:29
2023-12-12 13:01:40,BMO Capital,Market Perform,Market Perform,main,ORCL,2024-11-01 20:28:29
2023-12-12 12:44:44,UBS,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2023-12-12 09:43:31,Piper Sandler,Overweight,Overweight,main,ORCL,2024-11-01 20:28:29
2023-11-13 12:57:30,Edward Jones,Buy,Hold,up,ORCL,2024-11-01 20:28:29
2023-10-23 13:44:53,Morgan Stanley,Equal-Weight,Equal-Weight,main,ORCL,2024-11-01 20:28:29
2023-10-09 09:38:42,Evercore ISI Group,Outperform,In-Line,up,ORCL,2024-11-01 20:28:29
2023-09-25 13:43:53,BMO Capital,Market Perform,Market Perform,main,ORCL,2024-11-01 20:28:29
2023-09-22 15:45:04,Guggenheim,Buy,Buy,reit,ORCL,2024-11-01 20:28:29
2023-09-22 08:06:29,Piper Sandler,Overweight,Overweight,reit,ORCL,2024-11-01 20:28:29
2023-09-21 09:19:33,Berenberg,Hold,Hold,main,ORCL,2024-11-01 20:28:29
2023-09-19 14:23:05,Mizuho,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2023-09-15 09:34:50,HSBC,Buy,,init,ORCL,2024-11-01 20:28:29
2023-09-14 11:55:05,DZ Bank,Buy,Hold,up,ORCL,2024-11-01 20:28:29
2023-09-13 14:45:51,Citigroup,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2023-09-13 13:11:40,JP Morgan,Neutral,Overweight,down,ORCL,2024-11-01 20:28:29
2023-09-12 16:15:55,DA Davidson,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2023-09-12 16:13:50,Barclays,Overweight,Overweight,main,ORCL,2024-11-01 20:28:29
2023-09-12 15:26:40,Evercore ISI Group,In-Line,In-Line,main,ORCL,2024-11-01 20:28:29
2023-09-12 13:17:36,"Monness, Crespi, Hardt",Neutral,Buy,down,ORCL,2024-11-01 20:28:29
2023-09-12 12:58:07,Morgan Stanley,Equal-Weight,Equal-Weight,main,ORCL,2024-11-01 20:28:29
2023-09-12 12:20:14,UBS,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2023-09-12 08:17:36,Piper Sandler,Overweight,Overweight,reit,ORCL,2024-11-01 20:28:29
2023-09-11 15:16:24,Citigroup,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2023-09-07 17:06:40,Jefferies,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2023-09-05 09:03:20,Barclays,Overweight,Equal-Weight,up,ORCL,2024-11-01 20:28:29
2023-08-29 09:08:36,UBS,Buy,Neutral,up,ORCL,2024-11-01 20:28:29
2023-07-27 09:29:40,Piper Sandler,Overweight,Overweight,reit,ORCL,2024-11-01 20:28:29
2023-06-14 16:03:14,Citigroup,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2023-06-14 13:20:47,Morgan Stanley,Equal-Weight,,main,ORCL,2024-11-01 20:28:29
2023-06-14 13:06:09,Goldman Sachs,Neutral,,main,ORCL,2024-11-01 20:28:29
2023-06-13 16:57:47,Evercore ISI Group,In-Line,In-Line,main,ORCL,2024-11-01 20:28:29
2023-06-13 16:54:21,JP Morgan,Overweight,Overweight,main,ORCL,2024-11-01 20:28:29
2023-06-13 16:52:04,DA Davidson,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2023-06-13 16:44:17,TD Cowen,Outperform,,main,ORCL,2024-11-01 20:28:29
2023-06-13 16:21:02,Stifel,Hold,Hold,main,ORCL,2024-11-01 20:28:29
2023-06-13 16:13:13,B of A Securities,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2023-06-13 16:08:02,Mizuho,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2023-06-13 16:04:34,Citigroup,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2023-06-13 16:02:00,Wolfe Research,Outperform,Outperform,main,ORCL,2024-11-01 20:28:29
2023-06-13 16:01:05,Deutsche Bank,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2023-06-13 16:00:16,Barclays,Equal-Weight,Equal-Weight,main,ORCL,2024-11-01 20:28:29
2023-06-13 15:59:01,Jefferies,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2023-06-13 12:22:10,Guggenheim,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2023-06-13 12:19:00,UBS,Neutral,,main,ORCL,2024-11-01 20:28:29
2023-06-13 12:17:40,BMO Capital,Market Perform,Market Perform,main,ORCL,2024-11-01 20:28:29
2023-06-13 11:21:17,Goldman Sachs,Neutral,Sell,up,ORCL,2024-11-01 20:28:29
2023-06-12 14:29:23,Evercore ISI Group,In-Line,In-Line,main,ORCL,2024-11-01 20:28:29
2023-06-12 08:29:04,Wolfe Research,Outperform,Peer Perform,up,ORCL,2024-11-01 20:28:29
2023-06-09 16:47:30,Citigroup,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2023-06-09 08:13:59,Piper Sandler,Overweight,Overweight,main,ORCL,2024-11-01 20:28:29
2023-06-09 08:11:43,Keybanc,Overweight,Overweight,main,ORCL,2024-11-01 20:28:29
2023-06-08 13:22:32,Deutsche Bank,Buy,,reit,ORCL,2024-11-01 20:28:29
2023-06-07 12:37:47,UBS,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2023-06-07 10:29:21,Barclays,Equal-Weight,Equal-Weight,main,ORCL,2024-11-01 20:28:29
2023-06-05 09:34:19,Jefferies,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2023-04-20 09:21:22,Keybanc,Overweight,,main,ORCL,2024-11-01 20:28:29
2023-03-24 11:29:20,UBS,Neutral,,main,ORCL,2024-11-01 20:28:29
2023-03-15 11:34:16,Credit Suisse,Outperform,,reit,ORCL,2024-11-01 20:28:29
2023-03-10 13:16:52,JP Morgan,Overweight,,main,ORCL,2024-11-01 20:28:29
2023-03-10 12:41:07,BMO Capital,Market Perform,,main,ORCL,2024-11-01 20:28:29
2023-03-10 09:30:59,Piper Sandler,Overweight,,reit,ORCL,2024-11-01 20:28:29
2023-03-06 12:47:19,Mizuho,Buy,,reit,ORCL,2024-11-01 20:28:29
2023-02-07 13:49:15,Mizuho,Buy,,main,ORCL,2024-11-01 20:28:29
2023-01-18 10:32:18,DA Davidson,Neutral,,init,ORCL,2024-11-01 20:28:29
2023-01-18 09:43:51,Keybanc,Overweight,,main,ORCL,2024-11-01 20:28:29
2023-01-11 09:56:12,Mizuho,Buy,,init,ORCL,2024-11-01 20:28:29
2023-01-09 09:53:52,Piper Sandler,Overweight,Neutral,up,ORCL,2024-11-01 20:28:29
2023-01-05 13:16:07,Jefferies,Buy,Hold,up,ORCL,2024-11-01 20:28:29
2022-12-13 20:19:36,Barclays,Equal-Weight,Equal-Weight,main,ORCL,2024-11-01 20:28:29
2022-12-13 14:14:53,B of A Securities,Neutral,,main,ORCL,2024-11-01 20:28:29
2022-12-13 13:53:26,Cowen & Co.,Outperform,,main,ORCL,2024-11-01 20:28:29
2022-12-13 13:46:36,Stifel,Hold,,main,ORCL,2024-11-01 20:28:29
2022-12-13 09:32:54,Piper Sandler,Neutral,,main,ORCL,2024-11-01 20:28:29
2022-12-12 09:28:18,Keybanc,Overweight,,main,ORCL,2024-11-01 20:28:29
2022-12-05 11:48:11,Barclays,Equal-Weight,,main,ORCL,2024-11-01 20:28:29
2022-10-21 12:38:53,Deutsche Bank,Buy,,main,ORCL,2024-11-01 20:28:29
2022-10-21 10:42:40,Jefferies,Hold,,main,ORCL,2024-11-01 20:28:29
2022-10-21 08:39:19,Piper Sandler,Neutral,,main,ORCL,2024-11-01 20:28:29
2022-10-20 08:35:31,Piper Sandler,Neutral,Underweight,up,ORCL,2024-11-01 20:28:29
2022-10-18 12:00:03,Barclays,Equal-Weight,,main,ORCL,2024-11-01 20:28:29
2022-09-14 08:39:26,Berenberg,Hold,,init,ORCL,2024-11-01 20:28:29
2022-09-13 13:33:34,Evercore ISI Group,In-Line,,main,ORCL,2024-11-01 20:28:29
2022-09-13 11:46:16,BMO Capital,Market Perform,,main,ORCL,2024-11-01 20:28:29
2022-09-13 11:09:21,JP Morgan,Overweight,,main,ORCL,2024-11-01 20:28:29
2022-09-13 10:50:26,Jefferies,Hold,,main,ORCL,2024-11-01 20:28:29
2022-08-12 13:32:45,Guggenheim,Buy,,init,ORCL,2024-11-01 20:28:29
2022-07-20 12:47:51,Morgan Stanley,Equal-Weight,,main,ORCL,2024-11-01 20:28:29
2022-06-29 10:48:57,Exane BNP Paribas,Outperform,Neutral,up,ORCL,2024-11-01 20:28:29
2022-06-27 11:09:14,Daiwa Capital,Neutral,,main,ORCL,2024-11-01 20:28:29
2022-06-14 13:38:22,Jefferies,Hold,,main,ORCL,2024-11-01 20:28:29
2022-06-14 13:17:00,JP Morgan,Overweight,,main,ORCL,2024-11-01 20:28:29
2022-06-14 11:23:04,BMO Capital,Market Perform,,main,ORCL,2024-11-01 20:28:29
2022-06-14 11:05:27,Stifel,Hold,,main,ORCL,2024-11-01 20:28:29
2022-06-09 13:00:36,Cowen & Co.,Outperform,,main,ORCL,2024-11-01 20:28:29
2022-06-06 12:55:47,Morgan Stanley,Equal-Weight,,main,ORCL,2024-11-01 20:28:29
2022-05-23 13:39:52,Jefferies,Hold,,main,ORCL,2024-11-01 20:28:29
2022-04-01 10:08:47,Daiwa Capital,Neutral,,init,ORCL,2024-11-01 20:28:29
2022-03-11 14:22:10,B of A Securities,Neutral,,main,ORCL,2024-11-01 20:28:29
2022-03-11 13:53:18,BMO Capital,Market Perform,,main,ORCL,2024-11-01 20:28:29
2022-03-11 10:55:57,Piper Sandler,Underweight,Neutral,down,ORCL,2024-11-01 20:28:29
2022-03-09 15:23:34,Cowen & Co.,Outperform,,main,ORCL,2024-11-01 20:28:29
2022-01-21 14:21:21,Deutsche Bank,Buy,,main,ORCL,2024-11-01 20:28:29
2021-12-21 09:30:42,Keybanc,Sector Weight,Overweight,down,ORCL,2024-11-01 20:28:29
2021-12-10 13:57:55,Societe Generale,Hold,,main,ORCL,2024-11-01 20:28:29
2021-12-10 12:42:46,Barclays,Equal-Weight,,main,ORCL,2024-11-01 20:28:29
2021-12-10 12:07:49,Credit Suisse,Outperform,,main,ORCL,2024-11-01 20:28:29
2021-12-10 11:29:30,Deutsche Bank,Buy,Hold,up,ORCL,2024-11-01 20:28:29
2021-12-10 09:40:13,Piper Sandler,Neutral,,main,ORCL,2024-11-01 20:28:29
2021-11-16 10:17:47,Credit Suisse,Outperform,,init,ORCL,2024-11-01 20:28:29
2021-11-02 09:45:43,Deutsche Bank,Hold,,init,ORCL,2024-11-01 20:28:29
2021-10-25 09:02:55,Keybanc,Overweight,,main,ORCL,2024-11-01 20:28:29
2021-09-20 11:33:01,Morgan Stanley,Equal-Weight,,main,ORCL,2024-11-01 20:28:29
2021-09-15 11:50:03,Citigroup,Neutral,,main,ORCL,2024-11-01 20:28:29
2021-09-14 13:36:52,"Monness, Crespi, Hardt",Buy,,main,ORCL,2024-11-01 20:28:29
2021-09-02 13:57:32,Barclays,Equal-Weight,,main,ORCL,2024-11-01 20:28:29
2021-08-10 13:10:10,DZ Bank,Sell,Hold,down,ORCL,2024-11-01 20:28:29
2021-06-16 13:46:05,Jefferies,Hold,,main,ORCL,2024-11-01 20:28:29
2021-06-16 12:16:13,BMO Capital,Market Perform,,main,ORCL,2024-11-01 20:28:29
2021-06-16 12:03:58,JP Morgan,Overweight,,main,ORCL,2024-11-01 20:28:29
2021-06-16 11:49:10,Stifel,Hold,,main,ORCL,2024-11-01 20:28:29
2021-06-16 11:46:23,Piper Sandler,Neutral,,main,ORCL,2024-11-01 20:28:29
2021-06-16 11:44:55,Citigroup,Neutral,,main,ORCL,2024-11-01 20:28:29
2021-06-16 11:39:51,Morgan Stanley,Equal-Weight,,main,ORCL,2024-11-01 20:28:29
2021-06-16 11:05:14,Barclays,Equal-Weight,,main,ORCL,2024-11-01 20:28:29
2021-05-10 10:40:47,Barclays,Equal-Weight,Overweight,down,ORCL,2024-11-01 20:28:29
2021-04-23 10:57:56,Wolfe Research,Peer Perform,,init,ORCL,2024-11-01 20:28:29
2021-04-21 10:50:04,DZ Bank,Hold,Buy,down,ORCL,2024-11-01 20:28:29
2021-03-11 16:27:16,Credit Suisse,Outperform,,main,ORCL,2024-11-01 20:28:29
2021-03-11 15:37:53,Stifel,Hold,,main,ORCL,2024-11-01 20:28:29
2021-03-11 14:56:57,Morgan Stanley,Equal-Weight,,main,ORCL,2024-11-01 20:28:29
2021-03-11 14:13:16,Wells Fargo,Overweight,,main,ORCL,2024-11-01 20:28:29
2021-03-11 13:39:02,Societe Generale,Hold,Buy,down,ORCL,2024-11-01 20:28:29
2021-03-09 10:05:12,Keybanc,Overweight,,main,ORCL,2024-11-01 20:28:29
2021-03-05 12:45:29,Barclays,Overweight,Equal-Weight,up,ORCL,2024-11-01 20:28:29
2021-01-22 11:38:25,Goldman Sachs,Sell,,init,ORCL,2024-11-01 20:28:29
2021-01-15 14:03:41,Credit Suisse,Outperform,,main,ORCL,2024-11-01 20:28:29
2020-12-11 16:55:10,Credit Suisse,Outperform,,main,ORCL,2024-11-01 20:28:29
2020-12-11 14:51:29,Morgan Stanley,Equal-Weight,,main,ORCL,2024-11-01 20:28:29
2020-12-11 10:07:07,Piper Sandler,Neutral,,main,ORCL,2024-11-01 20:28:29
2020-12-08 15:58:20,Cleveland Research,Neutral,Buy,down,ORCL,2024-11-01 20:28:29
2020-11-24 11:19:14,Keybanc,Overweight,,init,ORCL,2024-11-01 20:28:29
2020-10-14 11:09:45,UBS,Neutral,,init,ORCL,2024-11-01 20:28:29
2020-09-21 10:01:52,RBC Capital,Outperform,Sector Perform,up,ORCL,2024-11-01 20:28:29
2020-09-11 13:55:12,B of A Securities,Neutral,,main,ORCL,2024-11-01 20:28:29
2020-09-11 12:42:57,Credit Suisse,Outperform,,main,ORCL,2024-11-01 20:28:29
2020-09-11 12:03:01,Stifel,Hold,,main,ORCL,2024-11-01 20:28:29
2020-09-11 11:43:59,Morgan Stanley,Equal-Weight,,main,ORCL,2024-11-01 20:28:29
2020-09-11 09:08:44,Piper Sandler,Neutral,,main,ORCL,2024-11-01 20:28:29
2020-07-09 12:52:13,Credit Suisse,Outperform,,main,ORCL,2024-11-01 20:28:29
2020-06-17 15:07:14,Credit Suisse,Outperform,,main,ORCL,2024-11-01 20:28:29
2020-06-17 14:36:57,JP Morgan,Overweight,,main,ORCL,2024-11-01 20:28:29
2020-06-17 13:46:03,Morgan Stanley,Equal-Weight,,main,ORCL,2024-11-01 20:28:29
2020-06-17 12:02:37,Stifel,Hold,,main,ORCL,2024-11-01 20:28:29
2020-06-17 11:47:46,Citigroup,Neutral,,main,ORCL,2024-11-01 20:28:29
2020-06-12 10:40:19,RBC Capital,Sector Perform,,main,ORCL,2024-11-01 20:28:29
2020-03-31 10:34:00,Exane BNP Paribas,Outperform,Neutral,up,ORCL,2024-11-01 20:28:29
2020-03-20 08:58:49,JP Morgan,Overweight,Neutral,up,ORCL,2024-11-01 20:28:29
2020-03-16 15:19:42,Morgan Stanley,Equal-Weight,,main,ORCL,2024-11-01 20:28:29
2020-03-13 13:35:32,UBS,Neutral,,main,ORCL,2024-11-01 20:28:29
2020-03-13 13:23:03,Wells Fargo,Overweight,,main,ORCL,2024-11-01 20:28:29
2020-03-13 12:51:53,Credit Suisse,Outperform,,main,ORCL,2024-11-01 20:28:29
2020-03-13 11:21:39,Raymond James,Outperform,,main,ORCL,2024-11-01 20:28:29
2020-03-09 16:10:52,Cleveland Research,Buy,Neutral,up,ORCL,2024-11-01 20:28:29
2020-03-04 10:43:56,Societe Generale,Buy,Hold,up,ORCL,2024-11-01 20:28:29
2019-12-16 13:47:46,Nomura,Reduce,,main,ORCL,2024-11-01 20:28:29
2019-12-13 13:37:39,Raymond James,Outperform,,main,ORCL,2024-11-01 20:28:29
2019-12-13 13:35:34,Wedbush,Neutral,,main,ORCL,2024-11-01 20:28:29
2019-12-13 12:57:35,Barclays,Equal-Weight,,main,ORCL,2024-11-01 20:28:29
2019-10-08 10:35:55,Jefferies,Hold,Buy,down,ORCL,2024-11-01 20:28:29
2019-09-27 12:00:30,BMO Capital,Market Perform,,main,ORCL,2024-11-01 20:28:29
2019-09-12 12:09:30,Barclays,Equal-Weight,,main,ORCL,2024-11-01 20:28:29
2019-09-12 11:48:31,BMO Capital,Market Perform,,main,ORCL,2024-11-01 20:28:29
2019-06-20 13:43:30,BMO Capital,Market Perform,,main,ORCL,2024-11-01 20:28:29
2019-06-20 13:22:31,Raymond James,Outperform,,main,ORCL,2024-11-01 20:28:29
2019-06-20 13:18:42,Barclays,Equal-Weight,,main,ORCL,2024-11-01 20:28:29
2019-06-18 11:16:17,Macquarie,Neutral,Outperform,down,ORCL,2024-11-01 20:28:29
2019-05-21 11:37:26,Morgan Stanley,Equal-Weight,,main,ORCL,2024-11-01 20:28:29
2019-03-29 12:31:45,Exane BNP Paribas,Neutral,,init,ORCL,2024-11-01 20:28:29
2019-03-15 13:13:56,Wedbush,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2019-03-15 12:54:39,Raymond James,Outperform,Outperform,main,ORCL,2024-11-01 20:28:29
2019-03-15 11:38:03,BMO Capital,Market Perform,Outperform,down,ORCL,2024-11-01 20:28:29
2019-03-11 11:00:35,Nomura,Reduce,Buy,down,ORCL,2024-11-01 20:28:29
2019-01-15 13:09:31,Morgan Stanley,Equal-Weight,Overweight,down,ORCL,2024-11-01 20:28:29
2019-01-09 15:07:24,Barclays,Equal-Weight,Overweight,down,ORCL,2024-11-01 20:28:29
2019-01-09 13:27:33,Atlantic Equities,Underweight,,init,ORCL,2024-11-01 20:28:29
2018-12-26 13:15:23,Standpoint Research,Buy,Hold,up,ORCL,2024-11-01 20:28:29
2018-10-26 14:29:41,Nomura,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2018-10-23 10:45:22,Needham,Hold,,init,ORCL,2024-11-01 20:28:29
2018-10-03 18:06:28,Evercore ISI Group,In-Line,Buy,down,ORCL,2024-11-01 20:28:29
2018-09-18 15:51:05,B of A Securities,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2018-09-18 12:00:22,Citigroup,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2018-09-18 10:58:56,Nomura,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2018-09-18 10:44:25,Stifel,Hold,Hold,main,ORCL,2024-11-01 20:28:29
2018-09-07 11:21:54,Barclays,Overweight,Overweight,main,ORCL,2024-11-01 20:28:29
2018-06-29 12:16:47,Nomura,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2018-06-28 11:41:12,Raymond James,Outperform,Outperform,main,ORCL,2024-11-01 20:28:29
2018-06-20 14:21:52,Rosenblatt,Neutral,Buy,down,ORCL,2024-11-01 20:28:29
2018-06-20 12:51:10,UBS,Neutral,Neutral,main,ORCL,2024-11-01 20:28:29
2018-06-20 11:14:35,Wedbush,Neutral,Outperform,down,ORCL,2024-11-01 20:28:29
2018-06-20 10:23:38,Stifel,Hold,Hold,main,ORCL,2024-11-01 20:28:29
2018-06-14 12:00:07,JP Morgan,Neutral,Overweight,down,ORCL,2024-11-01 20:28:29
2018-06-14 11:09:11,Nomura,Buy,Buy,main,ORCL,2024-11-01 20:28:29
2018-04-11 13:13:10,"Monness, Crespi, Hardt",Neutral,,init,ORCL,2024-11-01 20:28:29
2018-03-20 13:23:04,BMO Capital,Outperform,Outperform,main,ORCL,2024-11-01 20:28:29
2018-03-20 13:23:03,Credit Suisse,Outperform,Outperform,main,ORCL,2024-11-01 20:28:29
2018-03-20 13:18:22,B of A Securities,Neutral,Buy,down,ORCL,2024-11-01 20:28:29
2018-03-20 10:42:38,Stifel,Hold,Buy,down,ORCL,2024-11-01 20:28:29
2018-03-20 10:07:13,Keybanc,Sector Weight,Overweight,down,ORCL,2024-11-01 20:28:29
